Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
kalau ingin membuat perbandingan yang selevel misal nu melawan partai  indonesia begitu juga muhammadiyah atau organisasi masyarakat yang lain kalau paai bandingkan lagi dengan paai partai demokrasi indonesia perjuangan dengan partai keadilan sejahtera demokrat dan lain lain,0,0,0,0,0,0,0,0,0,0,0,0
dajjal cabul sudah jadi tenaga kerja indonesia dia xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
luggage semua harga yahudi xf0x9fx98xb9,0,0,0,0,0,0,0,0,0,0,0,0
kayak punya  saja kamu,0,1,0,0,0,0,0,0,0,0,0,0
prabowo dalang kerusuhan mei 98 mustahil jadi presiden paparannya lengkap uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
 kamu ya  itu baru potensi belum rugi sana cebokan dulu mata kamu dengan kecing ,1,1,1,0,0,0,0,0,1,1,0,0
saya sepakat dengan andadulu soekarno menekankan ituseandainya dulu para pelajarmahasiswa yang dikirim untuk belajar di ln tidak dicap  oleh orde baru mungkin negara kita digdaya sebab bapak bangsa sudah merumuskan,0,0,0,0,0,0,0,0,0,0,0,0
pak prabowo kalau bisa juga maju jadi motor pendorong saja,1,0,1,0,0,0,0,0,1,1,0,0
semalam menonton  2002 mbah keren jadi wali xf0x9fx91xb3,0,0,0,0,0,0,0,0,0,0,0,0
 kamu ya tolong,1,1,1,0,0,0,0,0,1,1,0,0
rebut saham yang ada pemegang sahamnya sekarang ditabok pakai duit hasil berutang dasar  kadal mau saja kalian dikadali tidak selesai selesai,1,1,0,1,0,0,0,0,1,0,1,0
wkwk mak untuk  kurang kurangi ena sell mbue kamu man ikan sia sia kamu anak perikanan pe sel uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
dia nyinyir biar di ajak gabung sama presiden kali,1,0,1,0,0,0,0,0,1,1,0,0
wahai saudaraku ketahuilah bahwa jokowi adalah tetap saudara kita yang patut kita tinggalkan adalah para paai politik pendukung penista agama orang orang yang mendukung penista agama penduduk zionis israel kaum  liberal  di,0,0,0,0,0,0,0,0,0,0,0,0
 dengan standar kedunguannya tidak diragukan lagi sudah diakui dan terbukti kok malah bilang orang  aduh,1,1,1,0,0,0,0,0,1,1,0,0
3 anak anak muda kreatif indonesia menyambut gerakan ini dengan kegiatan ekspedisi kapsul waktu yang baru dibuka 70 tahun mendatang,0,0,0,0,0,0,0,0,0,0,0,0
orang  balaskan base tetapi akun nya di kunci,1,1,1,0,0,0,0,0,1,1,0,0
jangankan di sekolah katolik mbak di muda mudi katolik gereja juga belum tentu dapat aku pun tau sejak kuliah di yoyakarta itu pun gara gara beririsan sama anakanak gerakan xf0x9fx98x85,0,0,0,0,0,0,0,0,0,0,0,0
hem menyampah pula tengok live facebook apaan khairdin itu tak habis habis pusing pasal manifesto ph tak ada pentingkan agama golongan dap itu cina kristiani he memang lah sudah namanya dap bukan pas eh geram pula aku lepas itu dok kata motif terbesar nak jadikan sel,1,0,1,0,1,1,0,0,0,1,0,0
bubarkan acara partai  indonesia,1,0,0,1,0,1,0,0,0,0,0,1
ahok itu sudah sah sebagai sang napi penista agama tidak usah diungkit ungkit lagi kisahnya sebagai pembenaran,1,0,1,0,1,0,0,0,0,1,0,0
berikut biografi calon ketua dema universitas islam negeri syarif hidayatullah jakaa no urut 3,0,0,0,0,0,0,0,0,0,0,0,0
selamat  dimana selamat dekat unahe junjunganmu ya e kucluk  cepek lu,1,1,1,0,0,0,0,0,1,1,0,0
captain saya  dari salty menjawab,0,0,0,0,0,0,0,0,0,0,0,0
belgia 21 england aku termenung dalam  tadi sebelum game nih,0,0,0,0,0,0,0,0,0,0,0,0
tebal banget bentuk  ya tante,0,1,0,0,0,0,0,0,0,0,0,0
hari ini off day aku tidur bangun tidur sahaja haha  bukan,0,1,0,0,0,0,0,0,0,0,0,0
terima kasih wahai saudaraku umat muslim semua jangan lelah berjuang dan jangan hiraukan  dan buzzer penebar fitnah,1,0,1,0,0,0,0,0,1,1,0,0
organisasi masyarakat penghancur negara kesatuan republik indonesia wajib di bubarkan ingat partai  indonesia,1,0,0,1,0,0,0,0,1,0,0,1
dukungan pilihan kepala daerah damai dari siswasiswi man 3 medan dan anti berita hoaks,0,0,0,0,0,0,0,0,0,0,0,0
insya allah penguasa jahat yang jadi jongos budak cina   yang bernafsu untuk jajah rampok indonesia dihancurkan allah subhanahu wa taala segera,1,1,1,0,1,1,0,0,0,1,0,0
tidak prinsip gue kalau tidak dari mulut dia langsung dia bilang gue suka sama kamu nya mau sampai  dia jungkir balik bilang gue cantik kayak kangen kayak dia sayang gue kayak  amat wkwk mental di gue,0,1,0,0,0,0,0,0,0,0,0,0
yang penting jangan orang cina di indonesia,1,0,1,0,0,1,0,0,0,1,0,0
ada di okoh masyarakat yang menyatakan memilih presiden harus berpegang pada alquran hadialslantas yang kriatendan hindubudha apa,0,0,0,0,0,0,0,0,0,0,0,0
inspeksi mendadak priok diperingatkan time marahncopot semua menteri di kementerian perekonomian mar besok jangan k pasar yanharga semua naik mencak2nbisa pecatxe2x80xa6,0,0,0,0,0,0,0,0,0,0,0,0
alah ,1,1,1,0,0,0,0,1,0,1,0,0
kayaknya berondong ini ya   coli bahan coli uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
ih menina mt bom,0,0,0,0,0,0,0,0,0,0,0,0
faktanya bukan saja js yang kristen namun juga koh lieus tokoh tionghoa,0,0,0,0,0,0,0,0,0,0,0,0
reog ponorogo universitas brawijaya nya memang keren habis top banget bulan bakti kipm 2018 gema satu kata 2018,0,0,0,0,0,0,0,0,0,0,0,0
itu dia bunuh saja yang di depan mata dia mafia koruptor nya penista agama pula panggilan popular nya  ahok,1,1,1,0,1,0,0,0,0,1,0,0
jika ada padanannya sepei ilyas untuk eliyahu etc maka apa nama nabi hud dalam tradisi ibraniyahudi,0,0,0,0,0,0,0,0,0,0,0,0
daripada ikut pilihan kepala daerah yang sudah pasti tidak menang mending voting nama bapak di polling saya saja pak kali saja benaran jadi pelatih timnas,0,0,0,0,0,0,0,0,0,0,0,0
nek berbicara bablas  otaknya tidak dipakai   kamu dan lain lain ayo bu kalem buu,0,1,0,0,0,0,0,0,0,0,0,0
keluargaku yang katolik saja paham dia tidak paham kan lucu kakxf0x9fx98x82xf0x9fx98x82,0,0,0,0,0,0,0,0,0,0,0,0
ada berita bom di barel bikin shock terus tadi maunya pulang saja ke rumah tidak mau tidur di indekos,0,0,0,0,0,0,0,0,0,0,0,0
diriku yang belum atau dianya yang tidak peka apes inner left right join otakku tidak sampai cenut cenut ibaratkan bom waktu yang sebentar lagi akan meledak tolong tolong aku sudah tidak kuat aku sukanya mengodei tidak mau dikode prepared statement param print rumah sakit dan teman temannya xf0x9fx8dx83xf0x9fx90x92,0,1,0,0,0,0,0,0,0,0,0,0
puri tri agung adalah tempat ibadahsembah bagi penganut agama buddha kong fu tse dan laotze,0,0,0,0,0,0,0,0,0,0,0,0
siyaaaaap dan tolong jangan kaitkaitkan kasus imbal jasa penjaminan dengan anies sandi apapun yang boleh dikaitkaitkan cuma yang berhubungan dengan ahokjokowi saja,1,0,1,0,0,0,0,0,1,1,0,0
jangan sampai banyak yang mangkrak kayak pak susilo bambang yudhoyono uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
solo a star wars cerita belum tayang di kota yang wali kotanya korupsi ininnbioskop baru masih tahun depannnjancuk xf0x9fx98xacxf0x9fx98xacxf0x9fx98xacxf0x9fx98xac,0,1,0,0,0,0,0,0,0,0,0,0
gubernur jawa timur targetkan jembatan widang selesai h15 lebaran,0,0,0,0,0,0,0,0,0,0,0,0
lebih baik jokowi yang mundur,1,0,1,0,0,0,0,0,1,1,0,0
lalu siapa lagi menurut anda yang mungkin berdasarkan pt 20 itu,0,0,0,0,0,0,0,0,0,0,0,0
satu lagi buat 7 sekolah yang di bakar sama kader nya prabowo harus tanggung jawab,1,0,1,0,0,0,0,0,1,1,0,0
jilbab tidak wajib mas yang wajib itu menutup aurat jilbab tidak masuk rukun iman dan rukun islam kayaknya anda deh yang terlalu menuhankan jilbab hidup kok cuma seputaran sepotong kain xf0x9fx98x85xf0x9fx98x82 kalau cuma jilbab,0,0,0,0,0,0,0,0,0,0,0,0
mana berani dia mengakui putra melayu tapi takut beraninya teriak teriak kiraan mau dibantu sama yang lain xf0x9fx91xbfxf0x9fxa4xb8xf0x9fx91x8exf0x9fx91x8exf0x9fx91x8e hajar saja itu mulut bau  sih ardi ,1,1,1,0,0,0,1,0,0,1,0,0
pilihan kepala daerah jawa timur nanti kalau nomer 1 menang kami dapat mercedes dan jika nomer 2 menang kami dapat bmw sudah samasama berkualitas,0,0,0,0,0,0,0,0,0,0,0,0
melancarkan bahasa inggris saja deh ai aku sudah pernah belajar bahasa  yang selain inggris tidak ada yang tercantol sekarang wkwk soalnya jarang dipakai kan ya,0,0,0,0,0,0,0,0,0,0,0,0
my ahjussi ini gelap bin suram durasinya agak panjang tapi gue suka banget drama model gininnlee ji eun juga mantebhxe2x80xa6,0,0,0,0,0,0,0,0,0,0,0,0
para  yang telah melukai lady harus menerima ganjaran seratus kali lipat sanji,0,1,0,0,0,0,0,0,0,0,0,0
hanya di  ini weeaboo dipersekusi bongbong,0,0,0,0,0,0,0,0,0,0,0,0
yang anda sebutkan itu jaman kapan mas saat penjajahan sekarang kita sudah merdeka kalau tidak kerja sama dengan  kita mau jadi apa korea utara anda bermain twitter saja pakai produk asingjangan tanggung kalau anti ,1,0,1,0,0,0,0,0,1,1,0,0
tapi sih xf0x9fx91xa9xf0x9fx8fxbb pas diperhatikan warna badannya kontras sekali sama warna mukanya muka putih badan coklat nih was like xf0x9fx99x82 kamu kata mata gue  apa tidak bisa bedakan yang pakai krim pemutih dan yang tidak pak,0,0,0,0,0,0,0,0,0,0,0,0
alah  mulut lelaki terkadang selalu begitu,1,1,1,0,0,0,0,1,0,1,0,0
bapak presiden yang terhormat sudah hampir setahun kita korbanphkfreepo belum ada kejelasan kami butuh perhatian dari bapak korbanphksepihakfreepo,0,0,0,0,0,0,0,0,0,0,0,0
bapak jangan diam saja kok di menggebuk di dewan perwakilan rakyat,1,0,1,0,0,0,0,0,1,1,0,0
tadinya ada perjanjian kalau kami terbukti tidak menyimpan barangbarang kenangan kami bakal dilepaskan dengan selamat tapi kalau kami terbukti salah bisa dihukum kayak orangorang yahudi di film the boy in stripped piyama,0,0,0,0,0,0,0,0,0,0,0,0
balikan sama kamu idih  tujuh keturunan sudah,1,1,1,0,0,0,0,0,1,1,0,0
tahun ini masyarakat adat badui menyerahkan hasil panennya kepada pejabat sementara bupati lebak ino si rawita dan gubernur banten wahidin halim seba badui 2018 dw,0,0,0,0,0,0,0,0,0,0,0,0
anti ,0,0,0,0,0,0,0,0,0,0,0,0
i hasil emak emak kalian jual pukinya bagi keaslian yang berpihak kepada partai  indonesia dan sih ahok anak cina   ini sea negara kesatuan republik indonesia bukan didapat,1,1,0,1,1,1,0,0,0,0,1,0
hutang nya saja di bangga in bukti  ini sudah gagal 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
yang di tanda tangan freepo itu kakak kita tidak bisa memaksa izin usaha pertambangan khusus pada freepo bisa dibawa ke arbitrase international dan bakal kalah kita bisa menunggu kakak nya habis atau menegosiasikan izin usaha pertambangan khusus saat ini  ini pilih yang kedua yang ini ngei sama,0,0,0,0,0,0,0,0,0,0,0,0
ini kenapa ya sama sama sama  jaringannya taekkkkkk,1,1,0,1,0,0,0,0,1,0,1,0
aku sih kata teman waktu awal lihat jutek sinis judes dingin pas awal doang pas sudah dekat banget dia malah bilang gue  stres  ya memang sih kadang wkwk v jujur banget gue eh astaga nntpi ada kok yang dekati haha,0,1,0,0,0,0,0,0,0,0,0,0
bolot anak  max ini adalah biduan kebo parah menyebalkan suka bikin marah marah mesum bau pedean nntapi dia mudbusxe2x80xa6,1,1,1,0,0,0,1,0,0,1,0,0
ini namanya memancing konflik horizontal kalau polisi membiarkan bagian dari itu sudah waktunya lengserkan jokowi sebelum indonesia hancur,1,0,1,0,0,0,0,0,1,1,0,0
gaya beruk preman kampung begini kalau mantan supir tembak metromini masuk dewan perwakilan rakyat  berdebat malah mengajak berantam dxe2x80xa6,1,1,1,0,0,0,0,0,1,1,0,0
nabi dan para sahabat telah meninggalkan kesenangan dunia ke ranah agama tetapi sebagian umat akhir zaman meninggalkan agama hanya ke ranah kesenangan dunia yang hanya sekejap alangkah ruginya,0,0,0,0,0,0,0,0,0,0,0,0
dari kemarin ingin bertanya tapi enggak enak apa yang sudah dilakukan anies dan sandi selama 7 bulan berkuasa di daerah khusus ibu kota nyaris tak terdengar,0,0,0,0,0,0,0,0,0,0,0,0
 laknat sih jokowi kodok 2019 ganti presiden baru 2019 ganti presiden 2019 asal bukan jokowi,1,1,1,0,0,0,0,0,1,1,0,0
jadi karena aku ini biasa menonton yamaken perankan cowok keren ala ala ikemen begitu jadi penasaran bisa enggak ya dia perankan dokter yang kena savant sindrom semacam  iya  tetapi bisa jadi dokter,0,0,0,0,0,0,0,0,0,0,0,0
dialah allah yang menetapkan tempat orbitnya agar kamu mengetahui bilangan tahun dan perhitungan waktu qs,0,0,0,0,0,0,0,0,0,0,0,0
setelah sibuk jilati  jokowi mengambilkan dapat ilham sepei subhanallah,1,1,1,0,0,0,0,0,1,1,0,0
sih janda kembali menyebar hoaks dengan gagahnya tapi culunnya tetap muncul melebihi gaya gagahnya kesimpulannya janda culunxf0x9fx98x81xf0x9fx98x81xf0x9fx91x8d,1,1,1,0,0,0,0,0,1,1,0,0
tumbangkan jokowi radikal lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
enakya kalau punya pemimpindihargai di mata dunia,0,0,0,0,0,0,0,0,0,0,0,0
sah survei terbaru mayoritas warga tak ingin jokowi jadi presiden lagi padahal sudah bagi bagi duit di jalanan bagi bagi sembako naik chopper di tapi tetap 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
wagirin arman apresiasi usulan pilihan kepala daerah kembali dipilih dewan perwakilan rakyat daerah,0,0,0,0,0,0,0,0,0,0,0,0
expo saja dul buat sebarkan ahok ke hongkong sapa tau ahok jadi gubernur hongkong haha uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
perkuat arsip digital budaya indonesia menteri perekonomian perhimpunan mahasiswa katolik kunjungi indopos,0,0,0,0,0,0,0,0,0,0,0,0
ekonomi merosot utang bengkak badan usaha milik negara mau dijual pak jokowi mundur saja chirpstory uniform resource locator lewat,1,0,1,0,0,0,0,0,1,1,0,0
acara yang mendungukan membiadabkan bangsa mengaji budaya dari muhammad arab  huruf mengakui nabi ganti budaya baca,1,1,0,1,1,1,0,0,0,0,1,0
 tak ajak,0,1,0,0,0,0,0,0,0,0,0,0
budaya sunda bikin mahasiswa  jatuh cinta inilah koran tradisi seni adat budaya,0,0,0,0,0,0,0,0,0,0,0,0
allah subhanahu wa taala memang bukan tuhan berwasiat bukti  biadab,1,1,0,1,1,0,0,0,0,0,1,0
 nya air silikon,0,1,0,0,0,0,0,0,0,0,0,0
retweeted ubaid sdq takabur bisa lahir dari siapa saja penguasa rakyat ulama maupun cendikia bahkan  makhluk yang alim amp telah beribadah beratus ratus tahun dilaknat karena hasud takaburnya,0,0,0,0,0,0,0,0,0,0,0,0
lucu lucuan ,0,1,0,0,0,0,0,0,0,0,0,0
hatihati pakai foto aung suu kyin dan pejabat indonesia nanti dilaporkan lagi ke polisi paaiparno uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
perkenalan peama sebagai wiro sableng dengan jurus  melempar buah uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
pada juli 2004 komisi nasional hak asasi manusia merilis laporan soal pembunuhan terhadap 9 orang dan 38 korban luka berat dan  di wamena selama penyisiran oleh tnipolri pada 4 april 2003 nnpak hao juga nnletakkan sedikit hati pada logika,0,0,0,0,0,0,0,0,0,0,0,0
geng geng liberal dan  selalu kata komunisme yang sebenarnya masih tak diamalkan laginnpernah dengar geng geng fasis dan sosialis nasional selalu komplain kata ideologi mereka pegang yang sebenarnya masih tak diamalkan,0,0,0,0,0,0,0,0,0,0,0,0
anak ,1,1,1,0,0,0,0,0,1,1,0,0
sini mami aku yang jilati  nya,0,1,0,0,0,0,0,0,0,0,0,0
ppp jangan buruburu tolak wacana pilihan kepala daerah lewat dewan perwakilan rakyat daerah ppp meminta wacana dikembalikannya,0,0,0,0,0,0,0,0,0,0,0,0
ya tuhan panjang banget ceritanya intinya agensinya  memang,1,1,1,0,0,0,0,0,1,1,0,0
partai  indonesia harus di adakan lagi karena prabowo mencalonkan presiden yang tidak pilih prabowo di bilang partai  indonesia terus kalau gue pilih pak jokowi kamu bilang apa emx gue pikirkan,1,0,1,0,0,0,0,0,1,1,0,0
yakin tuan guru bajang zainul majdi mampu 2019 ganti presiden 2019 presiden baru,0,0,0,0,0,0,0,0,0,0,0,0
 banget sudah sih bang luki uniform resource locator,1,1,1,0,0,0,1,0,0,1,0,0
kalau penambang  yang merampok sda indonesia sepei freepo legal ya,1,0,0,1,0,0,0,0,1,0,1,0
membantu rohingya kata prabowo cuma pencitraan kalau cuma berbicara tok kayak prabowo disebut apa ya,1,0,1,0,0,0,0,0,1,1,0,0
ini kenapa gerombolan pembela partai  indonesia keluar semua ternyata mereka satu kolam dengan para pendukung penista aduh,1,0,0,1,0,1,0,0,0,0,1,0
deklarasi anti hoaks polisi resor pematangsiantar dalam mendukung pilihan kepala daerah serentak tahun 2018,0,0,0,0,0,0,0,0,0,0,0,0
banyak remajapemuda kristen jatuh dalam pergaulan bebas jangan terpengaruh dunia jauhilah dosa percabulan dan perzinaan yang semakin marak dimanamana hiduplah dalam roh dan bukan dalam daging,0,0,0,0,0,0,0,0,0,0,0,0
jadi orang yang marah karena merasa tertipu oleh janji palsu jokowi juga bakal dilaporkan polisi satu nih dasar ,1,1,1,0,0,0,0,0,1,1,0,0
lagi menunggu seseorang datang ke rumah dan kebelet  itu sesuatu,0,0,0,0,0,0,0,0,0,0,0,0
jadi yang joget joget empat menit di hongdae itu gidle  lagi,0,1,0,0,0,0,0,0,0,0,0,0
anda dibodohi dijajah diperbudak islam tuhan sama bagi semua orang tuhan yang layak di sembah siapa,1,1,0,1,1,0,0,0,0,0,1,0
enggak ada rancangan undang undang yang sempurna sih nanti lihat saja perkembangan nya kalau masih terjadi bom lagi ainya rancangan undang undang tersebut masih kurang keras atau masih kurang represif dan masih membuat ragu aparat nyadan kalau sudah enggak terjadi berai sudah,0,0,0,0,0,0,0,0,0,0,0,0
ketersediaan infrastruktur akan meningkatkan kualitas hidup mendorong pergerakan ekonomi daerah mengurangi biaya logistik dan memunculkan pusat peumbuhan ekonomi baru jokowi sekali lagi,0,0,0,0,0,0,0,0,0,0,0,0
presiden jokowi akan berikan gamelan pada dua sekolah,0,0,0,0,0,0,0,0,0,0,0,0
cina ahoker sekarang berani akan bayar pribumi aparataparat korup kamu legalkan aktivitas mereka cina bangsa bukan suku di indonesia usir cina,1,0,0,1,0,1,0,0,0,0,0,1
tertawa mulu kamu ,0,1,0,0,0,0,0,0,0,0,0,0
presiden jokowi tinjau bandara internasional jawa barat di majalengka jakaa sumatra headline presiden joko widodo selasa 1742018 beolak menuju kabupaten majalengka jawa barat untuk meninjau bandara internasional jawa,0,0,0,0,0,0,0,0,0,0,0,0
dibangunnya tol cipularang ini banyak keuntungan yang dihasilkan antara lain jumlah turis yang berkunjung ke bandung meningkat karena jarak tempuh jakaabandung menjadi lebih singkat mempercepat pembangunan ekonomi bandung dan lain lain selamat apa,0,0,0,0,0,0,0,0,0,0,0,0
terbukti memang biarpun kalian menyebut kita  tetapi otak kita pintar kerja kerja kerja tidak kayak kamprettt banyak  banyak mulut tetapi otak tidak dipakai saya layar shot semua percakapan kamu kita buktikan si,1,1,0,1,0,0,0,0,1,0,1,0
ini sepei orangorang beragama yang mengotot ke orangorang  untuk membuktikan bahwa tuhan tidak ada,0,0,0,0,0,0,0,0,0,0,0,0
putar  anda jangan bikin saya emosi ya,1,1,1,0,0,0,0,0,1,1,0,0
,1,1,1,0,0,0,0,0,1,1,0,0
lihat video ini pasti  langsung  ekspresinya bikin tidak menahan serasa ingin crottttt uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
kamu yang mulai maka kamu juga yang harus selesaikan 3  twit,0,0,0,0,0,0,0,0,0,0,0,0
berisik  enggak jelas  diamkan jempol kamu bisa tidak,1,1,1,0,0,0,0,0,1,1,0,0
komplit sudah tidak hanya kebanjiran tenaga kerja  tenaga kerja  malahan jokowi restui warga negara  duduki jabatan direksi badan usaha milik negara benarbenar parah negeriku ini tidak ada pilihan lain selain 2019 ganti presiden 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
haha  kaleng langsung nyungsep kalau ditanya pakai akun palsu kalau tidak  ya saracen waspadalah waspadalah,1,1,1,0,0,0,0,1,0,1,0,0
 nya di  sih,0,0,0,0,0,0,0,0,0,0,0,0
yang menulis macam twit kamu ini biasanya kafirun  baubau partai  indonesia paling mengakui aku pancasila paling mengakui aku indonesiatapi mentalnya mental kacung,1,1,1,0,1,1,0,0,0,1,0,0
inggris widjanarko mengabdikan hidup untuk seni budaya dan pos kota news,0,0,0,0,0,0,0,0,0,0,0,0
cina angkat kaki kamu dari istana,1,0,0,1,0,1,0,0,0,0,0,1
tolong dong orang  tidak usah dikasih lapak min,0,1,0,0,0,0,0,0,0,0,0,0
boleh aku islam mahasiswa baru di universitas katolik,0,0,0,0,0,0,0,0,0,0,0,0
kok pekerja  komersial yang berhasil mengalahkanmemulangkan 4 atlet jepang tidak di kasih bonus 15 mnn,0,0,0,0,0,0,0,0,0,0,0,0
pantas bolot begini,1,1,1,0,0,0,1,0,0,1,0,0
warga badui setelah selesai memperingati tradisi seba di pendopo pemerintah kabupaten lebak akan dilanjutkan kembali beemu dengan gubernur banten wahidin halim hari ini sabtu 214 seba badui 2018 im,0,0,0,0,0,0,0,0,0,0,0,0
ahok  takut debat dengan rakyat asli pribumi nelayan dan para pakar reklamasi dari rakyat ahok  ,1,1,1,0,1,0,0,1,0,1,0,0
mundur mas kamu ,1,1,1,0,0,0,0,0,1,1,0,0
hati hati yang menyebarkan video bom meledak mau ditangkap,0,0,0,0,0,0,0,0,0,0,0,0
 gatal ingin di  pakai  keker,0,1,0,0,0,0,0,0,0,0,0,0
berimajinasi sendiri xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82nnmarie elka pangestu kwik kian gie rudy haono susi susanti irwan hidayat bos sido muncul jaya suprana dan ratusan tokoh tionghoa lain adalah orang baik,0,0,0,0,0,0,0,0,0,0,0,0
